كيفاه نعطيه صوتي وانا مواطن تونسي والدستور الحق للتصويت نصيب المواطن هذاك ينعد الرايس واذا ماصوتش حاجة اسمها اغلبية الاصوات وهذي القاعدة الاولي الانتخابات باينتلي تونس وماعرفش تمشي مدوخ الثلاثة نتع الصباح,normal
تاكلو الرهج,abusive
عايش تونس عمري شفت عنصرية السود بطبيعتهم حساسين ممكن تصير عركة إفريقي يقلل ادبو فيضربوه مايضربوهش أسود متخلفين,abusive
قحاب,abusive
والله كلام صحيح,normal
تتكلم عاثقافه ههه,normal
تكفر مسألة التكفير يخص كبار كبار العلماء وعندهم قواعد تتوفر الڜروط ليكفروه بالأمر السهل بهواهم,normal
كالفلوس الهايلة فقراء وينه الميراث شخصيا متنازلة لاخي الوحبد مات ابي اللطف عمر طويل نكره الدنيا,normal
نهار الکول تلحسو لسيدکم,normal
قبح وجوه المعاصي,normal
تحية الجزائر تونسية حرةومحافظة واصيلة,normal
هههه توة كذاب ويحب يوري روحوا ولعباد تصدق توة نرمال يعطي الواحد شرط يطلع تلفزة ههههه تخلف مسكيييينة بلادي اهههههههههه شئ يأسف والله,normal
بوقوصة,normal
الكلوشارات الجهال امثال بشير الميبون مستواهم ميفوتش سادسة ابتدائي اكيد الفروح المراهقين يعجبهم برافو مايا بهدلت بحالو,abusive
تبيع عباد قادرة تبيع الوطن اشتغلت واستخبرت الأشخاص عهد احذرو العملاء قالت قادرة تبيع العباد مابالك الوطن اخافتني وطني الحبيب الأشخاص الكثير وطننا الحبيب تحوم حولها الكثير الالغاز المشفرة والفاهم يفهم وتعرف الكثير رجال الأعمال الكثير المعلومات الدقيقة,normal
لعن المتشبهين الرجال بالنساء رفعت الجلسة,hate
شكرا ويحفظكم,normal
كملي قل ولد عواطف عيب اتبرع باهم مندهمش,normal
وشرع ربي يروح,normal
فرق يهودي اليهودية دين المسيحية الإسلام,normal
ربي حاقرك عايش حومة منيكة نايكك الذل الفقر منيك,abusive
اسمعا فلفول تحبها تعرف تحكي,normal
الاجابة تستطيع تعرف الديوث الخبيث المنافق وماسح الاحذية ومقبل الارجل الانبطاح ميزة ضنو انفسهم احرار امازيغ نقبل الايدي فرجاء تلقبو انفسكم امازيغا اساتم الينا,normal
تونسي ليبي تونس بلادنا التانية وبرا كول خراك مخمج دخلك كافرة,abusive
منيش أنقلق روحي برش ونعطي رأي ونتفلسف معندي منورث,normal
بالعربية وضعت الحديث موضعه تفقه الدين المرة القادمة تضع أشياء موضعها وتتهم الناس التدين فالصحابة أكثر تديننا ينطبق الحديث تراه تدينا أمربه الرسول والكثير الصحابة وكانو صغار وفقهين حبر الأمة إبن عباس ترجمان القرآن صغيرا والرسول بداية دعوته صغير ضروريا الإفتاء الفقه العلم الظروري فمعرفت الإسلام بالأعمال حال يفتي يوضح فمافهيم جماعته وأصلا أعطا أسماء علمائه آخيرا تدخل لعقله تقول متحمس متحمس مستدعي يوضح مفهوم جماعته يأتي للإفتاء للحماسة لشخص يتحمس ويدور كلاب الشيوعية والعلمانية والصوفية والإرجائية شيوخ السلطان ووو وحده أنصحك تتفقه تفقه الرسول تقول كلام تحفظه وتكرره مسألة ضعف المسلمين عدمه يتحدث,normal
محمد العقاد كذاااااااااب,normal
رخيسة كلبة متحشمش الدين الاسلام ماشو شاب بشير متحشميش جاء رباوك رجال ىتكي متحكيش كيماكا ماو رباوك طحانين تحيا شاب بشير جزائر راجل نص,abusive
الحرية خرجتو تفوووه تونس متاعكم,hate
شعب تونسي المتعلم شعب تونسي الحر هههههه شعب تونس كفر شعب كافر وفسق وفجور,hate
داهية تهزها,normal
مستنيينك ابن نافع,normal
هوكا جرت ولد عواطف عرفتك العباد,normal
تونس بلاد الحرمة والخمر والدعارة,hate
مايا عاهرة وحيدة الدريدي بطرونة عاملة مسلسل حلقة طلعت ميبونة ومش عاجبها بشير تفووووه,abusive
كلامها صحيح العنوان خرجها طماعة,normal
تكره الإسلام تشوف النهضة يحكيو الإسلام تكرههم خاطرها تكره الإسلام تشوف يحكي بشرع الإسلام تكرهو خاطرها تكره الإسلام تكره الإسلام النهضة تكره النهضة الإسلام آما المشكلة النوعية عندهمش الشجاعة يقولو أنهم كفار يكرهو الإسلام خاطرهم يفقدو التجارة متاعهم,hate
مغربي مسلم حق ظاهر كلامه شاء يزيدك ايمانه,normal
ههههههههه تستاهل يرحم جاباتو نحلها جد باباها الحلوف,normal
برافو بشير مايا القحبة تستاهل يبزق علاها يتعدى كافرة عاجبها الاسلام طريقة تمجد فاليهودية مرخصها,hate
شمس الدين الفيديو اشاهدك بسرعة احترمت عقليتك ثقافتك برافو اخي,normal
عياري,normal
ايش لطفي مزير روحك شمس متربي متخلق عرف يجاوبك,normal
ولله كلب تربي لكلاب غالب اومور جديا سيادك,normal
اهههه الحق لطفي خويا هذاك طفلة,normal
ممسطك,normal
احكي باسمك وحدك,normal
حرية مؤخرتي يتشاف يفطر قدام العباد ندخلوا بالكف المشطة يتعرف معاش يكلمو يبقى كالكلب حاشى الشرفاء عجبوش برا لامريكا تلقى حريتك الدنيا الاخرة تلقى جهنم,abusive
هاذو شياطن متربية والحمد لله جامي شفت دزيرية تسب وتطيح التعليقات متربيات هاذو الخامجات وأسمحيلي ياختي عمرتها تطياح التعليقات هاذو خماج الارض,hate
مسلسل شورب تفرج أنيسة كايت خير,normal
تکفیری خارجی,normal
تحكي الدين اكبر جاهلة جيتي تعرفي الدين صح تروحي تستري روحك وديري الاقل الخيمار المنظومة تحكي المكياج دايراتو حرام وتتشبهي الفوطوات بالمعزة وحرام العلم صوت المراة عورة اس الأ حا إ الل ه ور سورة لقمان,abusive
لطفي قبيح مي راجل وخاطيه النفاق,normal
فتح اسلامي جديد لتونس,hate
وجوه فقر تفوو,normal
منصور عمر تحية خويا لباهي,normal
المسلمين قبلوا الديمقراطية فيجب يقبلوا وقت الديمقراطية معناها,normal
ربي يهدهم,abusive
واطية,abusive
انسان الدنيا يغلط,normal
ياجزايري لمسخ يالقيط لاتعمم تونس اناس يعرفو ربي وصيمو خير ياكلب انافي فرانساء والله العضيم نعرف جزايرين يفطرو رمضان صحة جيدة متعملوش رجال وتعايرو تونس باكملها الباهي والخايب بلاصة ويزو,hate
عباد تبيع اروحه علی الفلوس,normal
والله شمش محترم,normal
القانون ذاته محادة لله والرسوله,hate
مريضة نفسيا وجسديا مرض جنون العضمة,normal
كاريم ماعندوا حجج يثبت ويبرهن باه تتكلم دين يلزملك كتاب اوسنة نبيه صلى وسلم ولبنت تكلمت حمقاء وقليلة حياء وتافها ونا بعرفوا طبقا الموثقفا تونس نائم فأعطت المجال ناس لايفقهونا شئ حال عرب فأصبحنا موتخليفين,abusive
رببع جاب ربي تعيش الخارج تبدا تسب تحط اصغار بحذاك زعمه يكبرو يكونو,normal
قحبا تونسيا,hate
حسبي الوكيل طاعة لمخلوق معصية الخالق,normal
بودن يتكلم الكلام الزايد قدام ولادو غريبة وقاعد ينقد وضع المجتمع التونسي المتدني عاجبو حلل وناقش,normal
كافر يحكم بشرع تعارض عقيدة النصارى والمسلمين والسبسي يؤيد ينشر الرذيلة ويؤيد جمعية الحريات تحرف الميراث والمسواة وغيره كثير وفوق يبيع الخمر معامل,hate
تكفرين الشعب التونسي وتقلوين عنهم يهود تكفيرية الخوارج صورة الفاسدة السافرة تضعينها قناتك,normal
جات معرسة ماتقولش صاحبها سنين ساعات نخمم منجمش نعيش بخيط انترنات بلاد,normal
حرام والله سمعتوش سبها طيحلها للكلام وعلاه تخرجو غالط المخلوق متربي كلامو نظيف تحطش بالك بشير نحبوك نموتو انسان خلوق,normal
تعديتم حدود انتظرو,hate
نهضمهاش مايا نحب الشاب بشير النقاش تغير رايي اكتشفت المستوى المنحط الشاب بشير لمرا عمرها تتهان بعمرها افهم كلامها هذب الفاظك,normal
مخلوق اضعف تتصور,normal
كلو كذب الأسئلة ديجا محضرينهم,normal
بسم الرحمن الرحيم يحكم أنزل فأولئك الكافرون,normal
صحيتك باشير راجول صاحبي,normal
بوذيين هندوس وضحوا الامر,normal
شعب يجهر بلمعصية وشتسن,hate
هههههههههههههههههههههههههههههههه والله حوال وصلت هالبلاد مرة منظر جديد عامل بوزززز باللهي فهموهم يستعملوا,normal
نباح الكلاب استاذ معندهاش جنسية تونسيه اولا مولودة بريطانيا وتخلات جواز تونسي لمي تشتغلة شرطه بريطانيه وقانون تونسي يمنع انسان تخلى جنسيه حصول مره تعيش باقامه تونس مهيش تونسيه ومنستعرفوش,normal
حوله بالله العلي العظيم قبح وجهكم ايها السقطون,abusive
سيب يحب يعاونك ميعطيش مهلة نهار ساعة معنتها ولد عواطف مراش الفديو نهار تموت وليحب يعاون ميشهاش بلعباد ضدو ولد عواطف,normal
كلام صحيح,normal
ماياااا معارضة لدرجة كبيرة صوت المرا عورة ااحقيقة رغم الغنا التفرهيد منغلقة ببن مولاه ربي يهداها مايا معودتنا تةون مثقفة نصيحة لوجه روحي ثقفي روحك فالجانب الديني احسنلك تغلطي عبد حاجة قالها ربي قرآنه,normal
أعداء الإسلام الکفرة هكذا تقهر اعداء الاسلام بمستوى الاخلاق المنحط السب الشتم الومك فانت تتبع دين الارهاب النكاح نطفة اسلامية وسخة,hate
لطفي العبدلي طول عمرو خامج,abusive
تعرفوا الرجولية,normal
معلم,normal
مصدقا والله كفاهم عباد دارو كاتبو استغفر اتوب,normal
شمس الدين باشا ذكي فاهم العبدلي يستفز اعلاه محبش يرجع اعله بنفس الاسلوب,normal
خروج ملة الاسلام,normal
لعنة مرة خامج نشاء يطيح بجاه سيدنا محمد,abusive
تونس مرڨصى,normal
برا اطيح سعدك جاي يتمنيك فلوس اكب سعدك راجل تفووووووه,normal
صلاح مصباح راجل وصاحب مواقف,normal
نصدق واحده كيفها تستناوش نظيفه باينه الفازه الاخر معناها قلتلكم الاخر جسوسه صبابة البريمة يخرالي موجوده معناها صحيح الاخبر وقتها قالو تخدم المخابرات البهائم تصفقولها فرحانين,normal
تكبر وتنسى,normal
يصفر وجوهكم نقلكم,abusive
حداثيين زبابر مايا متاعكم شلكها بشير,abusive
طحانة صبايحية كلاب,abusive
الكفر بعينه,normal
متمرد الأبد يجلدوه قليل حشاك لزم ينيکوه,hate
ميفهمون اللغه العربيه خطر ياجماعه,normal
تعازينا الحاره لأشقائنا تونس احترامي السيده كلامها مقنع تقول الاطفال مصابين بتعفن الدم تحفظي المصطلح الطبي الغريب الغير موجود المفهوم السبب وجود جرثومه الدم ادت اولا طفل يتوفو الحاله ساعه نتكلم حالة وفاة جماعيه اعتقد المستحيل يتوفى طفل رضيع جرثومه الدم ساعه طفل فترات متباعده لكان الامر مقنع فليلا ثانيا افترضنا كلامك صحيح بخصوص سبب الوفاة المقبول جرثومه الدم تقتل رضيع جرثومه الدم لاطقال رضع قسم عنايه مركزه شيئ طبيعي مقبول اذن قسم العنايه المركزه لحديثي الولاده قسم يوجد ادنى شروط مكافحة العدوى يجب اغلاقه السبب الجرثومه الدم اذن السبب الحرثومه مكتسبه تأتي الاطفال الولاده ارجوكم تستخفو بعقول الناس اكرر قولي سبب الوفاة مقنع تحاولي اقناع الناس اسوأ السبب الاصلي اختكم الاردن,normal
قالولي بلي التوانسة وجوههم صحيحة حقيقة تفاجأت ماكنتش حسابها للدرجة بفففف عودة الجاهلية,hate
واضح سيناريو مسلسل مضاري يديرو بصح التفاهات بدلو اخترعو اشياء ياحمير,abusive
بلد كفار حسبي لله ونعم وكيل مزدش روح تونس يهود نجوس,hate
ياسين العياري معلم شاء ربي يبعد الاقحاب ميا القصوري اكبر مبونة تونس عصبة للنداء لبجبوج,abusive
بله عماء الثورة رئيس الجمهورية الجزائرية,normal
عصب ولامين قارا,abusive
والحكم النهضة خطمة السياسي والاقتصادي واجتماعي اسبوع,normal
افرح ينادونك افريقي الافارقة السود,hate
انظروا الآن الكلب الخارجي تعلمون ضلالته النصرة داعش,normal
دار قحاب وهران تومس ولد القحبة نساء الدزاير فرنسا هازين ساقيهم لينيك فيديواتكم عاملة حالةالصرم الجزائري فرنسا قحاب اينيكو سنين الفرنسيس الدزاير,hate
نعرفش لشمس كلامه الشرف أعجبني,normal
العاهرات ليقبلو هد ونساء الزمن يتبعن الدين,hate
الاحمق وواش لابس تريكو الفلفل جابوا,normal
الجزائر مايعجبها والو تنقد خدمتها النقد بصراحة ماتعجبنيش,normal
والله انسان نحترمه يعجبني كلاموا البلاد مايا القصوري رغم الجهل العباد دايرين يحبوا ينقصوا قيمتها يستفزوا بطريقة تافهة منحطة عمل السيد عمل قبلوا بسيكو غيرهم الريق يسيب الجمهور تياس محاولة اصلاح الشعب الابله,normal
حتی نحسها بفلوسها ساقطة الشعب يصرفقک يصفقلک عجبتني کيف عطت الامين ميفرقش ارخص شننو لمريم تعملش صحاب کذا تخوف تحسک جاسوسة,abusive
نحب نفهم شنية المحبة هبطت مالتونسيات رجال تونس نهار تونس رجالهم خايبين وبطالة وبيهم ومش شبان وتوة يحبو رجال تونس وأغلبهم اكيلي عرسو باجانب عملو فلوس وطلقو خولة,normal
حكومه قذره هيه يدعمها,abusive
شمس الدين باشا صوتو قمة ومتخلق وعندو حضور وبريستيج ويعرف يلقى بلاصتو يتحط موقف محرج لانو اخلاقو عالية ومستواه ماشاء لعبدلي نحسك تبين روحك راجل بحكايات فارغة واصلا ادوارك رخس وانحطاط اخلاقي ومتعجبنيش حبيت نعلق كثرتلها بينت روحك كيجرانة قدام شمسو مبهلل هههههههن مسو فووووووووووووور,normal
وشبيك اعرف تتكلم,normal
معرسة وعندك زوو بنات,normal
وياكذاب امتا معمر هكي يكذاب يوسخ يمعفن يخامر امتا احني اغبياء يبلاد الدواعش ويفطارين رمضان هههههههههههههههههههههههههههههه ههههههههههههه احنيه مسمينكم بلاد الدعاره وبناتكم رخاص,hate
بالله مسلمين ماتخافون والله تقفو وتسالون كلامكم شريفة شريف الجزائر المغرب تونس يطلب حقه أعراض بشر المسلم المسلم حرام دمه وماله وعرضه صدق رسول حسبياالله ونعم الوكيل,normal
تمثيل لكسب المتابعين نوايا,normal
يسب فربي وتضحكو ياتوانسة ياولاد الحرام زكم زكمكم,abusive
البعرة الملحد يتطاول حكام كفرة فجرة اللعنة الدين الجامية والمدخلية والسلفية ولاهم عبارة دواب تجلد الظهر اوليس كفر بواح وخروج,hate
صدقناكم,normal
لطفي كاسح شمس ميبون,abusive
ماتتعاركوش خاطرها بطبيعتو التونسي مغيار يرضاش بنات البلاد نحنا زادا التوانسة مقلقتنا برش المرأة يجي وقتها,normal
والله زايد لقبيح قبيح زايد برفو شمس الدين متربي,normal
تحيا الجزائر يحيا شورب,normal
كاش عارفة تهدري ملبخصة تاعك,normal
قححححبة باوراق رسمية مصادق ولعلمك يكرهك قذرة نافخة شفايفها الجرانة تف خلقتك ياخليقة ربي يااصطناعية,abusive
شموسة لطفي قليل تربيه,normal
شعب هوية كلمتين عربي وعشرة فرنساوي ههههههه,hate
بالله اهربي,normal
بعدين تحكي الجمال خلاص فهمت ليبي اينيكك يخنيث تفو يفطار,abusive
والله نتي فحلة,normal
بارك قصف ارض جو,normal
مايا القحبة دازة فاها مثقفة,abusive
حاجة نقبلها يقيس الاسلام منسبلش,normal
يريد بكم اليسر يريد بكم العسر,normal
شمس الدين باشا ماهوش بالضروره ايكون مثلي اذاكا ستيلو اذاكا جورو جووو اذاك شمس الفني شمس الخاص منعرفرهموش اينجم ايكون عز الرجال,normal
أمك القحبة ولد القحبة,abusive
مخبرات بريطانيا ضهرلي,normal
لعنة فاسق,abusive
تحسوش لحكايات لهت الشعب,normal
ولد القحبة لكان الزعيم بورقيبة تنيك أمك وبنتك وتنيك صرم المية وتنيك صرم البهيمة وصرم أمك وأختك وزوجتك وبناتك تهرو جهاد نكاح وبزازل أختك وبنتك وزوجتك تقطعوا رضاعة الكبير يجوز للإبن ينكح أمه بشرط يضع قماش إحليله زبه ويجوز للأب ينكح إبنته الزنى ويطأها وينجب أطفال المذاهب الأربعة ويجوز نكاح نيك صرم الجثة المية ناك الخنزير رسولكم سلمى مية قبرها وحلل مضاجعة الوداع نيك الجثث ويجوز نكاح نيك صرم البهيمة الشاذ الخنزير النجس محمد أتى بهيمة وإقتلوا البهيمة ويجوز لأمك وأختك وزوجتك وبناتك يتناكون زب جهاد النكاح ويجوز لأختك وزوجتك ترضعني بزازلها نحرم زميلتي الخدمة بورقيبة نضف تونس الزنى والفسق والفجور جابو الإسلام النجس,abusive
فظحكم سامي الفهري,normal
بسم والصلاة والسلام رسول يصنعون تاريخ لأنفسهم المغضوب السؤال يطرح لمكوثهم تونس مازالو قلة أيه مقال السيد تونس عددهم يفوت شخص اتقرب يمضي يزداد شخص وأنهم إظاهر بالعملية الحسابية يفوت وأنهم يموتون ههههه حمقى اليهود تقرأ التاريخ تونس القدم الحضارة الفينيقية وقبل حلول عليسة قرطاج أكثر والفينيقين البربر والسكان الأصليون للبلاد التونسية اللهم أعزة الإسلام والمسلمين وحد رايت الدين وحد صفوف البربر الأحرار والمسلمين جربة جزيرة الأحلام السكان الأصليون للجزيرة وأعزنا بالإسلامي دينا نكن يهودا نصارى والكاهنة تحكم إفريقية دخول الإسلام لتونس,normal
نونا عبدالله منا عرب منتشرف بشكونو عرب حشا اشرف الخلق محمد صلي وسلم اصحابه الاشراف,normal
طلع عباد مفتاح الجنة فيبالنلش,normal
الجزائر تحيا شمس الدين باشا متربي ويعجبني,normal
كلامها صحيح,normal
حدود تقربوها يريد المساوات يضرب بالإسلام القرآن عرض الحائط تطرق ربنا الجليل الكريم بالتفصيل كتابه الحكيم دل فيدل شيئين الشعب التونسي أغلبيته مسلم المسلمين تونس يأبهون لكلام حدوده,normal
هههههههههههه تحب تعمل البوز مهاش معرسة,normal
حرام لطفي تقسي مسكين اختارش متشبه بالنساء اعلم بالميولات,normal
لطفي العبدلي ماهوش متخلق ماهوش متربي,normal
حياء دين امشي توب لربك صلي استري روحك عريانة اخمج عباد ربي,abusive
قانون يمثل المرأة البرجوازية يمثلش نساء تونس الحراير المسلمات عملوه حربوشة تصبير تظليل للشعب يغطيو فشلهم نهبهم للبلاد تحضير للإنتخابات خاطرهم يعولو النساء الإنتخابات فاتت تصويط المرأة وصلهم للقصر الوزارات,normal
حزائر متبعين البرامج التونسية الاسف كثرة لكذب تحوسو بوز وتهفو شعبكم بلكذب وليت نكرهم بقاتلي امور جدية باقي اصفار,normal
تحبو تخدمولنا فيلم والماتش ملعوب ياسي أمين والفرس اذي,normal
ربي يعطي للمرأة الرجل المرأة ترث الرجل حالةعلى حالة الرجل يفوق المراة حالات تبعتو العجوز السكير المرأة ستصبح مهضومة حقها الإرث والحكمة والعدالة الإلهية أعطت للمرأة الرجل حالة مكلفة شرعا بالعمل الكافي حالة الاجتماعية الصعبة الرجل فواجبه توفير المؤمل والملبس للعائلة تشمل الزوجة والابناء فالسبسي بريد تفقد المراة حقها الإرث ويصبح الرجل يرث,normal
والله ميبون آمين قارة للدرجة يحشي,abusive
العبدلي تافه,abusive
فرشات ضربان لوغة,normal
مدري راضين اليهودية اخس الناس والعنهم اقرفهم,hate
حبايب ممكن تزورون قناتي وتشوفون لوخيروك اكبر,normal
شعب جاهل يطول الأمر يحلل الزنا بالقانون زواج الشذوذ ربي يهدينا يهدي إخواننا التونسيين نرجوا اهتمام أكبر بالعلم الشرعي يستشعروا خطر المستشرفين العلمانيين الملاحدة يتربصون ببلدهم ليهدموه يفسدوا أخلاق أهله,hate
تونس تجمع الجميع نكون بلد متقدم نقبلوا الإختلاف شوفوا دول الكشطة يحبوا يدمرولنا شبابنا بشيوخ الفتنة بلدانهم كبير دبي قطر البحرين,normal
عهد بورقيبة وتونس تحارب الإسلام والشعب التونسي دخلتلو لفهامة,hate
رءيسكم يخالف الشريعة الإسلامية أمر مخزي لشعب مسلم هداكم الغرور,normal
مي يعطك برد جنابك دبوز مشوك نقبة بدنك يسودلك وجهك مرخسك مراء باين خائنة نقصة عصصصسسسصصصصصبة,abusive
الشعب عندو مشكلة حزاموا وبدنو لطفي ظاهر متفوتش فرصة تقول فاها احاء زوز تحب روحك تبان فشلام ووليدها حاقروا شمس جايب بلحق تواضع قدر لعباد,normal
بيع تليفونك وبرا صلح مراياتك ويزي مالتسول عمرك,normal
يدلني بلد يطبق الشريعة يوجد,normal
هههه لمىبون لى عرس بىك ىزى قوادة تخو راشوة زىد قحبة,abusive
جزائري انجيك يسكن الشطان تسب ربي يهلكك,normal
بوركت ايها الفحل طريق رسول وصحبة,normal
كاتبلها بتعيش تبداش تتزبر تقول قررت اختارت طريقة عيشها,normal
والله تحسها تقوم تخنڨوا فضحها,normal
راهي باينة متحشمش تسأل سؤال ابله ولي جواب ابله,normal
باين راجل مسخ ومريض عرف لوقيد مشى تصدق عندو بالمجد بالحرام ونحلف يعرضو الشارع جيعان يعطيه حق كسكروت كفتاجي الولد عواطف هههههههههه ياوالله أحوال,abusive
جيت مكان الشاب بشير نهز الكرسي نطيشو نشقلها راسها,hate
فهمت هالحكي دا انكليزي مرسي لايك,normal
الناس اراء المرا تلقى راجلها ينجمو امها وبوها يموتو وتقعد وحدها وخوات نفسي نفسي دنيا واخوات ظهر دنيا اعداء والموضوع المساواة وبقوه بشروط الطفله تبدا سند راجل تحكي دين عزيزه دين الرجل اربع نساء بنات فهمتكمش قمتو وقعدتو رجال ونحنا يختلفش الراجل المراة,normal
عقدتوا لطفي استقال ليميسيون,normal
حمد لله مجيتش تونسي,normal
متربية وماعندكش خاوتك يربيوك قحبة صح ماقلتش لالا هجالة قحبة,abusive
نيك امك مرة تقعد ضوءية ميجيش بالك الكلام كتبو ساقط قريتو وليت لاعب مجبتش حاجة جديدة عربي ساقط شنية ايجابتك مرة برا نيك امك ولد القحبة,abusive
اختك قحبة متعممش ديوث طحان,abusive
ماتحشمش ومالقاتش يربيها,normal
تونس نحسها لبنان يدير لايك,normal
مهش متربية نحبها تاحت عيني,abusive
أستغفر العظيم,normal
كرفة يبقي كرفة لطفي,normal
مستوى منحط جدآ جدآ جدآ نقص التربية المرأة المزيفة المسماة,normal
هههه حيوانة يجي ينقز,abusive
بالله لغة الشعب,normal
جميلا ترى الوجود جميلا ماهياش مزيانة القبول نطقها شارق العلم مرا ومانحبش التبرج,normal
جزائري بصح ننصح الإخوة تونس راضيين بالمساوات يرسلو مريم الدباغ أمثالها منن يسبو الرجال يحرسو الحدود يحاربو الإرهاب غابات جبال الشعانبي المساوات طلبوها يهديكم نتصورباش قريب يقسمو الفريق الوطني بنات رجال نص نص تحياتي للشعب التونسي الشهم نعرفوه بعيد خبث النظام غالب الثورة المضادة,normal
تحسك فرغتش قلبك,normal
سالم لابيض راجل وقت الرجل تونس,normal
هاذم نساء جهنم بنات بورقيبة,hate
مكش راجل شمس عامل روحو متربي,normal
وبية الزردي عقده الرجال,normal
روحو نيكماتكم لدافعو مايا,abusive
الحكم بالشريعة الإسلامية واجب,hate
تقبل يجي جزائري المغرب حراق يخدم يعيش يتعرص للاهانة السرقة الموت جاوبني,normal
أكبر منافقة عرفها التاريخ,normal
مغرور لطفی نقص قلۃ التربيه زايد,normal
قالى تعالى ايها النبي قل لازواجك وبناتك ونساء المؤمنين يدنين جلابيبهن ادنى يعرفن يأذين غفورا رحيما الاحزاب وقالى تعالى يبدين زينتهن ظهر وليضربن بخمرهن جيوبهن النور,normal
يحشي عندو قمل ناس شاك فرانسا ولد عواطف ينجم ينيكو لاف قلو باين طربوشه وأنتم تونس بوزقليف,abusive
رئيس الجامعة لكرة القدم الروح الرياضية لباقة الحوار بالحكام وكرة القدم,normal
فااااك تونس لعار يضهرلي,normal
ترامب هههههههههههههههههههههههه تحس قهرتني اسأل الشفاء العاجل,normal
المساوات قانون رب الارباب الل ه سبحانه وتعالى صالح يرث الل ه الأرض ثانيا عباد الل ه توانسا الل ه يهديكم راهي المرأة ترث الرجل حالة الرجل حالات نحبو نرجعو لله عوننا نرجعو للجاهلية شوفو بلادنا داخله حيط ماشيه للهاويه بعدنا دينا عزتنا وحاجه سياسين الل ه يباركلكم ينتقم راهي اكبر قضية بلادنا البطالة الخصاصة الظلم والقمع,normal
بنت اخ ابن مرت جدك شحل تدي الميرات ههههه توصلوا تتبحرلكم,normal
يتكلم اولادو أستغفر,normal
اولا شاب مسلم ثانيا احترم الشريعة حقي انتقد الشريعة الاسلام تتقبل النقد تنتقد افكاري حقك فالمسلم يقبل انتقاد دينه رموزه الدينية مسلم واثق ايمانه دينه عفوا الشريعة الاسلامية اقدم للبشرية بحوث علمية تعليم عالي حرية حقوق اقليات صناعات حديثة بالمقابل الدولة العلمانية النواحي بقت الشريعة كامل فستكون نسخة داعش,normal
بدأ الإسلام غريبا وسيعود غريبا فطوبى الغرباء,normal
إله محمد رسول أفتؤمنون الكتاب تكفرون,normal
بهيم سي زبي قلتلك نرجعو لعهد زك الجاهلية فرحان معناها بالي عملوه ولدي يعطيكم عصبة ليكم ولتونسكم تتحرڨوش وياها ايدكم زبي ماعلاباليش خرجت زك أمها لبلاد وخليناهالكم نيكولها أمها زبي برى داوي روحك قالو يحي,abusive
مريضة نفسيا,normal
شاب بشير أرقى عزوزة الستوت ميا بري شدي دارك خيير مادا وجهك هوني,abusive
بالله حسبي ونعم الوكيل اللهم انصر الاسلام المسلمين ثبتنا دينك اللهم صل وسلم وبارك سيدنا محمد المصطفى صلى وسلم,normal
روحي الستري روحك وحشمي روحك ركي نكتي المجتمع الجزائري والتونسي,abusive
رجال الدين شعب تونس,normal
مايا بالها مثقفة طلعت اكبر جاهلة,abusive
مجدب اسرار معلومات منشورة تخضع للسرية,normal
يحب ينكب البيز متاعي واني مانشواش برااا داا,normal
باين كاميرا كاشي مصدق,normal
ودي اخطيك الفرونسي راكش قادر,normal
راجل زنوس هالزوز ملاهط جابوهم شافتش روحها متصورة ركايب السوكارجي الكفارجي صاحبها لخري معرسة بشايب فرانساوي با تورق يحكيو عالمسويات تفي,abusive
بشرى لعاهرة جام,abusive
ماهي حشوة اخويا تصدق حاجة كينك صدقت داخلين بطريقة خبيثة يكفينا شرهم,normal
غلبك شمس متخلق,normal
المشاكل تونس كامل قضى السبسي بقات الميراث يع دل حسبنا ونعم الوكيل,normal
محبيش ولد عواطف يخذ الفلوس نخذهم نعمل مشروع,normal
محله شمس ولطفي غاير وطلع ارجل برفو شمس,normal
برستيج باين شفايفك يرحم والديكم توانسة تقتلوهاش الحمارة هده خسرت تونس,abusive
لطفي العبدلي نسي رحو شوفلي حل هههههههه بنت,normal
نيكنيي,abusive
شعب منافق شعب يلعب يعطيكم بنيزك إفرڨ جد بوكوم لاول,normal
عقلية العرب الشق تربيتم بااظرب جديد بقيتم متأخرين ضحية الغرب,normal
نتحي لولد عواطف ضهر راجل,normal
النذل يريد يتنكر لملة الشعب التونسي الإسلام,abusive
حمق العرب حدود يعشقون يعشقون يعشقووووون النفاق بصفة المنافق تبا تحية للطفي العبدلي,normal
لطفي وقح راجل حاط روحو راجل مي شمس الدين راجل بأخلقوا لطفي معندوش قيم وجه عندو شخصيا يقلي نحبك نقلو يسلمك عادي شخص تافه,abusive
راجل والله كلامك ضرب الوتر الحساس لبني علمان سيد الخلق باب الخروج الحاكم ارد يحتج العلماء ابن تيمية وابن القيم علماء الارض مجتمعين يقولون بغير قول الهادي صلاة وسلامه يجوز الخروج الحاكم تروا كفرا بواحا الحاكم تونس يحكم انزل طبعا يجيز الموبقات خمر,normal
ههههه لبنات يدافعو شمس,normal
قحبة دازتها تفهم الشعب يكرهك دزاير تهدري الفارغ فحمك لقيتي تقولي وليتي تتفلسفي جيحك هههههه وتستخدمي صحابك باه يكمتنو بالخايب البشير والباهي,abusive
شمس الدين متخلق,normal
اتموتي تابع قوما لوط,hate
